,Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest_x,Open Interest_y,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Swap Dealer Longs,Swap Dealer Shorts,Swap Dealer Spreads,Money Manager Longs,Money Manager Shorts,Money Manager Spreads,Other Reportable Longs,Other Reportable Shorts,Other Reportable Spreads,Total Reportable Longs,Total Reportable Shorts,Non Reportable Longs,Non Reportable Shorts,Daily Returns,Cumulative Daily Returns,5 Day Returns,5 Day Rolling Average,10 Day Returns,10 Day Rolling Average
95,2008-04-15,1390.0,1397.0,1378.0,1380.0,,1380.0,89560.0,104281.0,518020.0,80642.0,307331.0,144578.0,1995.0,5318.0,95252.0,12074.0,38667.0,61686.0,25068.0,36285.0,462428.0,426738.0,55592.0,91282.0,0.102676787855,2.31640788922,-0.00897666068223,1291.3,0.0894020130255,1335.825
96,2008-04-22,1340.0,1384.0,1334.0,1374.75,,1374.75,41279.0,76514.0,524833.0,82953.0,317272.0,145852.0,1856.0,5326.0,104594.0,12647.0,37216.0,59488.0,25097.0,37411.0,472840.0,436825.0,51993.0,88008.0,-0.00380434782609,2.3075954679,0.0518362662586,1304.85,0.0391156462585,1341.0
97,2008-04-29,1279.0,1286.0,1266.0,1279.5,,1279.5,52005.0,23904.0,476613.0,69291.0,288706.0,146650.0,55.0,3742.0,101764.0,16618.0,36638.0,48177.0,24808.0,23797.0,430059.0,394364.0,46554.0,82249.0,-0.0692853246045,2.14771296685,-0.0210405508799,1299.35,-0.0314155942468,1336.85
98,2008-05-06,1297.0,1317.0,1264.5,1264.5,,1264.5,8743.0,5326.0,457916.0,66841.0,285527.0,144906.0,82.0,2247.0,100983.0,12844.0,29816.0,45334.0,25620.0,20354.0,410481.0,376490.0,47435.0,81426.0,-0.0117233294256,2.12253462023,0.0441783649876,1310.05,-0.0958169467286,1323.45
99,2008-05-13,1340.0,1374.5,1340.0,1374.5,,1374.5,239.0,437.0,456423.0,61452.0,283520.0,147381.0,6289.0,2942.0,102534.0,12989.0,31219.0,42123.0,19481.0,17909.0,405560.0,374349.0,50863.0,82074.0,0.0869909054962,2.30717582879,0.0982820615262,1334.65,-0.0628941537413,1314.225
100,2008-05-20,1345.5,1362.0,1330.0,1331.5,,1331.5,4835.0,201967.0,455553.0,60101.0,278805.0,142263.0,6258.0,3529.0,105511.0,14232.0,31092.0,43466.0,17984.0,22709.0,408671.0,374609.0,46882.0,80944.0,-0.0312841033103,2.2349979018,-0.0351449275362,1324.95,-0.0438061041293,1308.125
101,2008-05-27,1375.0,1377.0,1340.0,1347.75,,1347.75,4466.0,196965.0,459932.0,61109.0,275898.0,140017.0,6204.0,3044.0,103382.0,14274.0,33797.0,44078.0,18460.0,25397.0,410824.0,377074.0,49108.0,82858.0,0.0122042808862,2.26227444398,-0.0196399345336,1319.55,0.0311782708493,1312.2
102,2008-06-03,1362.0,1384.0,1347.0,1359.5,,1359.5,9909.0,186394.0,470984.0,61342.0,279301.0,139856.0,6428.0,4140.0,105654.0,12954.0,33801.0,48080.0,19378.0,31351.0,424224.0,387353.0,46760.0,83631.0,0.00871823409386,2.28199748217,0.062524423603,1335.55,0.040168324407,1317.45
103,2008-06-10,1462.0,1465.0,1420.0,1446.5,,1446.5,18097.0,145483.0,489586.0,58008.0,291079.0,140282.0,6895.0,2988.0,116734.0,16328.0,32906.0,49292.0,23095.0,34793.0,435003.0,408084.0,54583.0,81502.0,0.0639941154836,2.42803189257,0.143930407276,1371.95,0.194467382329,1341.0
104,2008-06-17,1534.0,1566.0,1526.0,1558.0,,1558.0,9503.0,102382.0,503179.0,57963.0,288522.0,140416.0,9265.0,5194.0,114374.0,16363.0,38516.0,55735.0,26040.0,35602.0,447800.0,419502.0,55379.0,83677.0,0.0770826132043,2.6151909358,0.133503092033,1408.65,0.244906112665,1371.65
105,2008-06-24,1520.0,1526.5,1492.5,1501.0,,1501.0,5959.0,46290.0,476188.0,63239.0,284524.0,137180.0,6725.0,6500.0,111476.0,10308.0,34239.0,38126.0,19256.0,32060.0,422820.0,393612.0,53368.0,82576.0,-0.0365853658537,2.51951321863,0.127300037552,1442.55,0.0876811594203,1383.75
106,2008-07-01,1608.0,1628.0,1605.0,1628.0,,1628.0,3250.0,11119.0,479364.0,55481.0,287785.0,136244.0,6155.0,4957.0,115914.0,10731.0,36240.0,41452.0,22193.0,33305.0,423593.0,401366.0,55771.0,77998.0,0.0846102598268,2.7326898867,0.207939157856,1498.6,0.184215311875,1409.075
107,2008-07-08,1553.0,1570.5,1524.0,1561.0,,1561.0,1252.0,3373.0,472456.0,59603.0,282205.0,138136.0,6165.0,2745.0,106966.0,8911.0,32032.0,42667.0,24424.0,34210.0,416359.0,390692.0,56097.0,81764.0,-0.0411547911548,2.62022660512,0.148216255976,1538.9,0.220007815553,1437.225
108,2008-07-15,1602.0,1602.0,1538.0,1542.0,,1542.0,7467.0,66212.0,459324.0,57605.0,272960.0,131494.0,6253.0,2922.0,112020.0,11327.0,27033.0,41174.0,26032.0,30348.0,402596.0,376875.0,56728.0,82449.0,-0.0121716848174,2.58833403273,0.0660214310404,1558.0,0.219454329775,1464.975
109,2008-07-22,1410.0,1423.0,1388.0,1416.75,,1416.75,4459.0,46441.0,431191.0,60350.0,247116.0,120161.0,7780.0,3515.0,101315.0,11673.0,27570.0,40483.0,25963.0,31974.0,385368.0,355591.0,45823.0,75600.0,-0.0812256809339,2.37809483844,-0.0906611039795,1529.75,0.0307384503456,1469.2
110,2008-07-29,1374.0,1386.0,1358.0,1384.25,,1384.25,6471.0,17090.0,398492.0,53932.0,225608.0,118313.0,6300.0,3050.0,86153.0,9962.0,22827.0,37373.0,26865.0,29343.0,350991.0,323955.0,47501.0,74537.0,-0.022939827069,2.32354175409,-0.077781479014,1506.4,0.0396169733383,1474.475
111,2008-08-05,1251.0,1277.5,1251.0,1262.5,,1262.5,1069.0,2601.0,393411.0,55495.0,220007.0,118835.0,6393.0,2421.0,87868.0,9712.0,21485.0,36352.0,29037.0,28527.0,350983.0,317582.0,42428.0,75829.0,-0.087953765577,2.11917750734,-0.224508599509,1433.3,-0.0632535707661,1465.95
112,2008-08-12,1230.0,1246.0,1220.0,1220.0,,1220.0,154.0,287.0,392492.0,60057.0,210182.0,113081.0,6791.0,3471.0,79300.0,14705.0,27486.0,40363.0,28025.0,27384.0,351142.0,318044.0,41350.0,74448.0,-0.0336633663366,2.04783885858,-0.218449711723,1365.1,-0.102611254138,1452.0
113,2008-08-19,1261.0,1326.0,1261.0,1267.0,,1267.0,465.0,27085.0,390464.0,61870.0,207866.0,109572.0,6588.0,3808.0,75561.0,15952.0,26677.0,43817.0,29575.0,27448.0,348753.0,317914.0,41711.0,72550.0,0.0385245901639,2.12673101133,-0.178339818418,1310.1,-0.124092637401,1434.05
114,2008-08-26,1323.0,1345.0,1319.5,1337.5,,1337.5,2349.0,15165.0,382481.0,56190.0,197865.0,110247.0,6787.0,4301.0,76399.0,14886.0,24363.0,34566.0,30156.0,30447.0,336513.0,308805.0,45968.0,73676.0,0.0556432517758,2.24506924045,-0.0559378860067,1294.25,-0.141527599487,1412.0
115,2008-09-02,1265.0,1301.5,1265.0,1301.5,,1301.5,394.0,4780.0,370781.0,52842.0,197734.0,110507.0,3973.0,3796.0,74530.0,12908.0,23566.0,34383.0,27940.0,27042.0,326666.0,296959.0,44115.0,73822.0,-0.0269158878505,2.18464120856,-0.059779664078,1277.7,-0.132911392405,1392.05
116,2008-09-09,1175.0,1209.0,1175.0,1209.0,,1209.0,126.0,1569.0,376479.0,61007.0,186801.0,107851.0,4081.0,6780.0,68073.0,21968.0,24767.0,34359.0,26529.0,31410.0,334247.0,302336.0,42232.0,74143.0,-0.0710718401844,2.02937473773,-0.0423762376238,1267.0,-0.257371007371,1350.15
117,2008-09-16,1153.0,1166.0,1111.0,1124.0,,1124.0,11618.0,227524.0,374393.0,60995.0,187343.0,111637.0,5464.0,6627.0,58738.0,21443.0,26811.0,35639.0,22208.0,28876.0,329323.0,298772.0,45070.0,75621.0,-0.070306038048,1.8866974402,-0.0786885245902,1247.8,-0.279948750801,1306.45
118,2008-09-23,1188.0,1200.5,1168.5,1187.0,,1187.0,6620.0,205995.0,355159.0,59656.0,187359.0,107979.0,3130.0,2659.0,60444.0,18458.0,24598.0,33549.0,21959.0,23410.0,312295.0,281573.0,42864.0,73586.0,0.0560498220641,1.99244649601,-0.0631412786109,1231.8,-0.230220492866,1270.95
119,2008-09-30,1087.0,1087.0,1040.0,1045.0,,1045.0,13501.0,196289.0,357108.0,64059.0,180960.0,102743.0,2794.0,2816.0,53791.0,20958.0,27298.0,34905.0,18790.0,28284.0,313896.0,281900.0,43212.0,75208.0,-0.119629317607,1.75409148133,-0.218691588785,1173.3,-0.262396329628,1233.775
120,2008-10-07,942.0,949.0,919.0,926.0,,926.0,15106.0,163525.0,358347.0,73490.0,177279.0,92053.0,5238.0,4269.0,52965.0,20658.0,28747.0,34279.0,15839.0,29364.0,315167.0,281394.0,43180.0,76953.0,-0.113875598086,1.55434326479,-0.288513253938,1098.2,-0.331045692613,1187.95
121,2008-10-14,940.0,941.0,894.0,896.0,,896.0,8799.0,124002.0,367209.0,86557.0,182069.0,87160.0,3149.0,6997.0,44824.0,22710.0,26909.0,32427.0,14204.0,38636.0,323510.0,294674.0,43699.0,72535.0,-0.0323974082073,1.50398657155,-0.258891645988,1035.6,-0.290297029703,1151.3
122,2008-10-21,916.0,916.0,892.5,908.0,,908.0,7941.0,98105.0,360818.0,105350.0,189994.0,85745.0,850.0,10079.0,39636.0,18980.0,25271.0,23825.0,20538.0,30966.0,320872.0,296678.0,39946.0,64140.0,0.0133928571429,1.52412924885,-0.192170818505,992.4,-0.255737704918,1120.1
123,2008-10-28,940.0,943.0,862.0,878.75,,878.75,6091.0,36755.0,322020.0,89367.0,170876.0,84302.0,518.0,5549.0,40557.0,13772.0,22709.0,10517.0,16505.0,24373.0,277374.0,254302.0,44646.0,67718.0,-0.0322136563877,1.47503147293,-0.259688289806,930.75,-0.306432517758,1081.275
124,2008-11-04,952.0,967.0,949.5,949.5,,949.5,1604.0,7585.0,308399.0,72401.0,167307.0,84653.0,301.0,4754.0,44562.0,11688.0,23004.0,11617.0,15653.0,26424.0,267415.0,249131.0,40984.0,59268.0,0.0805120910384,1.59378934117,-0.0913875598086,911.65,-0.290093457944,1042.475
125,2008-11-11,908.0,908.0,894.0,908.0,,908.0,732.0,1996.0,316811.0,73676.0,160623.0,84093.0,185.0,5242.0,43689.0,15956.0,28267.0,11094.0,15583.0,27375.0,273436.0,253231.0,43375.0,63580.0,-0.0437072143233,1.52412924885,-0.0194384449244,908.05,-0.302343449866,1003.125
126,2008-11-18,906.0,913.0,894.0,902.0,,902.0,3732.0,154519.0,311824.0,70852.0,158176.0,81503.0,175.0,6471.0,43052.0,14737.0,29174.0,11489.0,15217.0,27578.0,270119.0,251528.0,41705.0,60296.0,-0.00660792951542,1.5140579102,0.00669642857143,909.25,-0.253928866832,972.425
127,2008-11-25,874.0,892.0,871.0,883.0,,883.0,2984.0,145874.0,315608.0,74649.0,159657.0,78176.0,1444.0,7838.0,47222.0,16549.0,23915.0,10580.0,14881.0,27198.0,269578.0,251482.0,46030.0,64126.0,-0.0210643015521,1.48216533781,-0.0275330396476,904.25,-0.214412811388,948.325
128,2008-12-02,856.0,856.0,826.0,827.0,,827.0,7542.0,136363.0,316328.0,73568.0,154411.0,78883.0,1660.0,7018.0,44681.0,21178.0,25491.0,12494.0,14663.0,29648.0,271783.0,254069.0,44545.0,62259.0,-0.0634201585504,1.38816617709,-0.0588904694168,893.9,-0.303285593934,912.325
129,2008-12-09,816.0,827.0,811.0,813.0,,813.0,8195.0,105156.0,316006.0,79347.0,156371.0,76532.0,820.0,8634.0,45767.0,21089.0,22331.0,12909.0,16699.0,29398.0,274918.0,255342.0,41088.0,60664.0,-0.0169286577993,1.36466638691,-0.143759873618,866.6,-0.222009569378,889.125
130,2008-12-16,853.0,862.5,847.0,858.5,,858.5,6461.0,75813.0,313818.0,78157.0,158186.0,75841.0,844.0,7370.0,44643.0,21962.0,17873.0,11913.0,13636.0,32912.0,268709.0,252783.0,45109.0,61035.0,0.0559655596556,1.44104070499,-0.0545154185022,856.7,-0.0728941684665,882.375
131,2008-12-22,885.0,894.0,879.5,886.5,,886.5,5101.0,53805.0,298713.0,70395.0,151438.0,75728.0,874.0,7742.0,45729.0,20382.0,15375.0,12121.0,15642.0,30187.0,257277.0,241640.0,41436.0,57073.0,0.0326150262085,1.48804028535,-0.0171840354767,853.6,-0.0106026785714,881.425
132,2008-12-30,939.0,945.75,934.0,945.75,,945.75,4538.0,12738.0,278773.0,55402.0,142448.0,78667.0,483.0,4541.0,42722.0,13763.0,16397.0,12029.0,14811.0,28730.0,238488.0,221173.0,40285.0,57600.0,0.0668358714044,1.58749475451,0.0710645526614,866.15,0.0415748898678,885.2
133,2009-01-06,999.0,1016.0,998.0,1014.25,,1014.25,1574.0,6397.0,283833.0,53499.0,146359.0,80236.0,513.0,4901.0,45495.0,13208.0,17508.0,13102.0,16372.0,27151.0,241892.0,226012.0,41941.0,57821.0,0.0724292889241,1.70247587075,0.226420798065,903.6,0.154196301565,898.75
134,2009-01-13,981.0,981.0,969.5,969.5,,969.5,307.0,175.0,285407.0,50558.0,144790.0,79354.0,1024.0,5378.0,51410.0,11618.0,20833.0,13772.0,16918.0,25989.0,247294.0,226550.0,38113.0,58857.0,-0.0441212718758,1.62736047,0.192496924969,934.9,0.0210637177462,900.75
135,2009-01-20,1020.0,1029.0,979.0,992.0,,992.0,8222.0,157386.0,303202.0,54917.0,148895.0,81989.0,1069.0,7763.0,50072.0,15982.0,26273.0,15179.0,15955.0,28186.0,264379.0,244123.0,38823.0,59079.0,0.0232078390923,1.66512798993,0.155503785673,961.6,0.0925110132159,909.15
136,2009-01-27,996.0,996.0,974.0,976.0,,976.0,6208.0,151851.0,322483.0,58447.0,162149.0,85822.0,1099.0,8214.0,54471.0,14914.0,32801.0,16133.0,15287.0,28223.0,284111.0,262687.0,38372.0,59796.0,-0.0161290322581,1.63827108687,0.100958826847,979.5,0.0820399113082,916.55
137,2009-02-03,945.0,948.5,935.0,946.0,,946.0,5723.0,135708.0,324725.0,54390.0,153959.0,88316.0,847.0,7502.0,55448.0,17106.0,34090.0,15421.0,16773.0,28738.0,283905.0,259015.0,40820.0,65710.0,-0.030737704918,1.58791439362,0.000264340470526,979.55,0.0713476783692,922.85
138,2009-02-10,1007.0,1007.0,982.0,994.0,,994.0,8763.0,105197.0,322897.0,56151.0,162084.0,87276.0,875.0,8493.0,55502.0,15122.0,34806.0,16962.0,15554.0,21743.0,280933.0,258677.0,41964.0,64220.0,0.0507399577167,1.66848510281,-0.0199654917427,975.5,0.201934703748,939.55
139,2009-02-17,930.0,930.0,899.5,903.0,,903.0,8034.0,76161.0,326895.0,61836.0,159152.0,87563.0,943.0,7447.0,50709.0,19615.0,37493.0,16878.0,14692.0,22567.0,284493.0,261909.0,42402.0,64986.0,-0.0915492957746,1.51573646664,-0.0685920577617,962.2,0.110701107011,948.55
140,2009-02-24,867.0,881.0,866.0,881.0,,881.0,2983.0,30858.0,294087.0,64902.0,133860.0,78180.0,3102.0,5494.0,49135.0,28276.0,31040.0,10954.0,16885.0,15109.0,254814.0,233766.0,39273.0,60321.0,-0.0243632336656,1.47880822493,-0.11189516129,940.0,0.0262085032033,950.8
141,2009-03-03,861.5,865.0,858.0,863.0,,863.0,1304.0,5885.0,282295.0,62923.0,122060.0,79537.0,3502.0,4599.0,45919.0,32438.0,28397.0,11093.0,16963.0,13291.0,245759.0,221250.0,36536.0,61045.0,-0.0204313280363,1.44859420898,-0.115778688525,917.4,-0.0265087422448,948.45
142,2009-03-10,899.5,899.5,886.0,889.0,,889.0,129.0,916.0,279743.0,60392.0,126169.0,80422.0,1206.0,4984.0,44568.0,31411.0,22527.0,11614.0,15968.0,15077.0,239584.0,217342.0,40159.0,62401.0,0.0301274623407,1.49223667646,-0.0602536997886,906.0,-0.0600052868094,942.775
143,2009-03-17,915.0,921.0,903.0,913.0,,913.0,5282.0,122611.0,289249.0,56132.0,133541.0,82831.0,1380.0,5978.0,48163.0,27791.0,26553.0,18038.0,21705.0,13659.0,251354.0,230607.0,37895.0,58642.0,0.0269966254218,1.53252203105,-0.0814889336016,889.8,-0.0998274587133,932.65
144,2009-03-24,958.0,969.0,953.0,967.0,,967.0,5366.0,133236.0,311776.0,56189.0,150444.0,86599.0,3461.0,5411.0,59511.0,18483.0,27163.0,19747.0,26778.0,16533.0,271153.0,248273.0,40623.0,63503.0,0.0591456736035,1.62316407889,0.0708748615725,902.6,-0.00257864878804,932.4
145,2009-03-31,936.0,954.0,929.0,952.0,,952.0,7595.0,129631.0,316690.0,56723.0,156972.0,86576.0,862.0,5071.0,61200.0,17639.0,26575.0,23267.0,26492.0,19477.0,278889.0,253088.0,37801.0,63602.0,-0.0155118924509,1.59798573227,0.0805902383655,916.8,-0.0403225806452,928.4
146,2009-04-07,990.0,1005.5,988.0,989.5,,989.5,7440.0,116266.0,338305.0,53770.0,180570.0,86472.0,1421.0,7112.0,73996.0,11000.0,29650.0,24464.0,21809.0,20767.0,296231.0,272329.0,42074.0,65976.0,0.0393907563025,1.66093159883,0.146581691773,942.1,0.0138319672131,929.75
147,2009-04-14,1028.0,1043.0,1026.0,1036.0,,1036.0,9177.0,102314.0,361793.0,56519.0,198647.0,89286.0,1587.0,6990.0,83611.0,10174.0,28059.0,25426.0,21860.0,26912.0,316803.0,294229.0,44990.0,67564.0,0.0469934310258,1.73898447335,0.165354330709,971.5,0.0951374207188,938.75
148,2009-04-21,1022.0,1042.5,1021.5,1038.0,,1038.0,6971.0,68330.0,379420.0,61990.0,216882.0,91972.0,1426.0,5047.0,94796.0,9677.0,26116.0,28469.0,23263.0,29279.0,337669.0,311690.0,41751.0,67730.0,0.0019305019305,1.74234158624,0.13691128149,996.5,0.0442655935614,943.15
149,2009-04-28,1017.0,1017.0,988.0,989.5,,989.5,2175.0,24584.0,373874.0,59120.0,220115.0,92373.0,2084.0,5872.0,92187.0,9125.0,24903.0,26738.0,16071.0,26644.0,327837.0,304814.0,46037.0,69060.0,-0.0467244701349,1.66093159883,0.0232678386763,1001.0,0.0957918050941,951.8
150,2009-05-05,1115.5,1116.0,1115.5,1116.0,,1116.0,462.0,6052.0,397105.0,48218.0,237158.0,102661.0,2213.0,5277.0,101463.0,7122.0,28388.0,33804.0,17672.0,26564.0,346375.0,324394.0,50730.0,72711.0,0.127842344618,1.87326898867,0.172268907563,1033.8,0.266742338252,975.3
151,2009-05-12,1135.0,1137.5,1128.0,1137.5,,1137.5,257.0,679.0,408703.0,46868.0,245002.0,104259.0,1935.0,5904.0,102593.0,6121.0,28248.0,36545.0,16202.0,27753.0,352170.0,331165.0,56533.0,77538.0,0.0192652329749,1.90935795216,0.149570490147,1063.4,0.318076477404,1002.75
152,2009-05-19,1157.0,1169.5,1157.0,1162.0,,1162.0,5260.0,210107.0,422416.0,47293.0,252486.0,107355.0,1960.0,5321.0,104934.0,6521.0,32091.0,41188.0,20171.0,30701.0,368883.0,349251.0,53533.0,73165.0,0.0215384615385,1.95048258498,0.121621621622,1088.6,0.307086614173,1030.05
153,2009-05-26,1166.0,1186.5,1156.5,1185.5,,1185.5,6016.0,200832.0,441819.0,52004.0,259661.0,108937.0,7846.0,6102.0,111962.0,8812.0,30269.0,38837.0,16520.0,34585.0,382696.0,363795.0,59123.0,78024.0,0.0202237521515,1.98992866135,0.142100192678,1118.1,0.298466593647,1057.3
154,2009-06-02,1216.0,1218.0,1200.5,1209.0,,1209.0,5636.0,190232.0,447013.0,57107.0,267074.0,109355.0,8017.0,5078.0,114232.0,8981.0,31260.0,37540.0,17381.0,33709.0,388281.0,371500.0,58732.0,75513.0,0.0198228595529,2.02937473773,0.22182920667,1162.0,0.250258531541,1081.5
155,2009-06-09,1241.0,1249.0,1232.5,1243.5,,1243.5,12020.0,146769.0,460526.0,67204.0,279397.0,108114.0,7996.0,4951.0,121936.0,10354.0,25944.0,35862.0,19024.0,33278.0,397289.0,380944.0,63237.0,79582.0,0.0285359801489,2.08728493496,0.114247311828,1187.5,0.306197478992,1110.65
156,2009-06-16,1217.0,1218.0,1188.0,1201.25,,1201.25,7228.0,97273.0,459871.0,74353.0,273667.0,107437.0,7834.0,7315.0,118107.0,9188.0,27318.0,36031.0,20790.0,36166.0,406727.0,382278.0,53144.0,77593.0,-0.0339766787294,2.0163659253,0.056043956044,1200.25,0.213996968166,1131.825
157,2009-06-23,1160.0,1180.0,1157.0,1179.0,,1179.0,41210.0,69378.0,462276.0,78082.0,270889.0,106417.0,7872.0,9563.0,107124.0,7925.0,31805.0,38713.0,16595.0,38989.0,410693.0,383638.0,51583.0,78638.0,-0.0185223725286,1.97901804448,0.0146299483649,1203.65,0.138030888031,1146.125
158,2009-06-30,1205.0,1226.25,1196.0,1226.25,,1226.25,20912.0,9500.0,437046.0,63155.0,253124.0,110934.0,7263.0,7525.0,102521.0,7992.0,31736.0,37633.0,15703.0,36048.0,389552.0,359391.0,47494.0,77655.0,0.0400763358779,2.05832983634,0.0343736819907,1211.8,0.181358381503,1164.95
159,2009-07-07,1195.0,1195.0,1129.0,1133.5,,1133.5,4203.0,2967.0,428415.0,68335.0,248638.0,111707.0,7000.0,8308.0,88249.0,9861.0,28853.0,41302.0,15137.0,33945.0,380699.0,351742.0,47716.0,76673.0,-0.0756371049949,1.9026437264,-0.0624483043838,1196.7,0.145528044467,1179.35
160,2009-07-14,1090.0,1090.0,1073.0,1074.0,,1074.0,820.0,159.0,412669.0,75178.0,231995.0,111257.0,7018.0,6150.0,77785.0,17551.0,25210.0,41961.0,16110.0,27008.0,364549.0,331042.0,48120.0,81627.0,-0.052492280547,1.80276961813,-0.13630880579,1162.8,-0.0376344086022,1175.15
161,2009-07-21,1030.5,1039.0,1005.5,1014.5,,1014.5,23005.0,46310.0,402975.0,74647.0,222852.0,112062.0,9468.0,5351.0,75794.0,16346.0,27644.0,39337.0,15624.0,26823.0,361658.0,324108.0,41317.0,78867.0,-0.0554003724395,1.70289550986,-0.155463059313,1125.45,-0.108131868132,1162.85
162,2009-07-28,1033.0,1058.0,1032.0,1054.5,,1054.5,21474.0,23199.0,392027.0,77785.0,212955.0,113468.0,9585.0,4516.0,74338.0,15842.0,28122.0,27603.0,18415.0,22969.0,348801.0,312404.0,43226.0,79623.0,0.0394282897979,1.77003776752,-0.105597964377,1100.55,-0.092512908778,1152.1
163,2009-08-04,1165.0,1165.0,1164.25,1165.0,,1165.0,3027.0,5889.0,396717.0,64081.0,219138.0,113058.0,9117.0,4426.0,87385.0,11766.0,27667.0,28400.0,22471.0,27715.0,352732.0,322300.0,43985.0,74417.0,0.104788999526,1.9555182543,-0.0499490316004,1088.3,-0.0172922817377,1150.05
164,2009-08-11,1183.0,1219.0,1182.0,1216.5,,1216.5,2522.0,1947.0,407168.0,56670.0,226068.0,115539.0,7698.0,4973.0,100996.0,11254.0,28645.0,26447.0,25442.0,28695.0,361965.0,332775.0,45203.0,74393.0,0.0442060085837,2.04196391104,0.073224525805,1104.9,0.00620347394541,1150.8
165,2009-08-18,983.0,996.0,983.0,995.5,,995.5,7889.0,22762.0,407708.0,69802.0,219692.0,114611.0,7362.0,4835.0,89817.0,11474.0,31159.0,26339.0,31222.0,29722.0,366285.0,335466.0,41423.0,72242.0,-0.181668721743,1.67100293747,-0.0730912476723,1089.2,-0.199437072778,1126.0
166,2009-08-25,1081.0,1108.0,1081.0,1091.0,,1091.0,13501.0,9696.0,395788.0,63904.0,207479.0,113536.0,7051.0,8398.0,78637.0,11153.0,33080.0,27264.0,27257.0,28925.0,353744.0,323343.0,42044.0,72445.0,0.0959316926168,1.83130507763,0.0754066042385,1104.5,-0.091779396462,1114.975
167,2009-09-01,1105.0,1105.0,1014.0,1014.0,,1014.0,1860.0,1958.0,407468.0,76484.0,210259.0,114688.0,7406.0,9925.0,78333.0,20776.0,28696.0,28010.0,28051.0,26861.0,362997.0,331974.0,44471.0,75494.0,-0.070577451879,1.70205623164,-0.0384068278805,1096.4,-0.139949109415,1098.475
168,2009-09-08,980.0,980.0,969.0,969.0,,969.0,303.0,774.0,425202.0,93771.0,212163.0,112929.0,7358.0,10704.0,75650.0,27120.0,28744.0,28150.0,30644.0,30130.0,380078.0,346863.0,45124.0,78339.0,-0.0443786982249,1.62652119178,-0.168240343348,1057.2,-0.209785932722,1072.75
169,2009-09-15,913.0,974.5,913.0,960.0,,960.0,136096.0,254267.0,432114.0,91747.0,211468.0,113216.0,7954.0,11000.0,82035.0,31096.0,30986.0,28151.0,31615.0,32468.0,389603.0,356587.0,42511.0,75527.0,-0.00928792569659,1.6114141838,-0.21085080148,1005.9,-0.153065725629,1055.4
170,2009-09-22,924.0,924.0,904.5,922.0,,922.0,76722.0,247821.0,436080.0,98771.0,203270.0,116706.0,7909.0,11795.0,76063.0,31540.0,31662.0,23879.0,36018.0,35310.0,394186.0,357504.0,41894.0,78576.0,-0.0395833333333,1.54762903903,-0.073832245103,991.2,-0.141527001862,1040.2
171,2009-09-29,922.0,928.5,911.5,917.0,,917.0,64290.0,237403.0,437758.0,97182.0,199973.0,116732.0,8551.0,11989.0,75309.0,28338.0,38458.0,20928.0,35204.0,36472.0,397070.0,358985.0,40688.0,78773.0,-0.00542299349241,1.53923625682,-0.159486709441,956.4,-0.0961064563825,1030.45
172,2009-10-06,904.0,920.0,900.5,910.0,,910.0,105629.0,218679.0,452603.0,97404.0,201100.0,115663.0,8545.0,13660.0,82501.0,36971.0,35628.0,21612.0,36264.0,39970.0,406438.0,372138.0,46165.0,80465.0,-0.00763358778626,1.52748636173,-0.102564102564,935.6,-0.137031768611,1016.0
173,2009-10-13,1001.0,1005.0,990.0,993.0,,993.0,126476.0,169719.0,474712.0,84674.0,227645.0,117280.0,9056.0,8531.0,89820.0,18359.0,46308.0,23138.0,33836.0,48943.0,418694.0,392678.0,56018.0,82034.0,0.0912087912088,1.66680654637,0.0247678018576,940.4,-0.147639484979,998.8
174,2009-10-20,987.0,994.5,980.0,982.5,,982.5,97505.0,147691.0,477120.0,74086.0,232542.0,119098.0,8789.0,11239.0,100999.0,19963.0,40864.0,23215.0,34119.0,47403.0,416904.0,394919.0,60216.0,82201.0,-0.0105740181269,1.64918170373,0.0234375,944.9,-0.192355117139,975.4
175,2009-10-27,983.0,991.0,971.0,973.5,,973.5,108434.0,61792.0,451029.0,62898.0,226307.0,122145.0,9350.0,8352.0,94856.0,18626.0,42164.0,18097.0,19862.0,40097.0,388609.0,364758.0,62420.0,86271.0,-0.00916030534351,1.63407469576,0.0558568329718,955.2,-0.0220994475138,973.2
176,2009-11-03,986.0,1018.0,986.0,1006.75,,1006.75,29920.0,14921.0,430745.0,56777.0,233874.0,120486.0,9505.0,7912.0,104169.0,12213.0,37671.0,20108.0,20592.0,34930.0,382053.0,356697.0,48692.0,74048.0,0.0341551104263,1.68988669744,0.0978735005453,973.15,-0.077222731439,964.775
177,2009-11-09,960.0,975.0,958.0,964.25,,964.25,9342.0,5312.0,422618.0,64505.0,228102.0,125245.0,9294.0,7676.0,90957.0,17710.0,32467.0,24199.0,19972.0,27118.0,372167.0,342339.0,50451.0,80279.0,-0.0422150484231,1.61854804868,0.0596153846154,984.0,-0.0490631163708,959.8
178,2009-11-17,1015.0,1031.0,1003.0,1029.5,,1029.5,84389.0,243899.0,443987.0,63201.0,241540.0,126313.0,9302.0,8519.0,103874.0,16113.0,30554.0,25248.0,21898.0,26380.0,384089.0,354306.0,59898.0,89681.0,0.0676691729323,1.72807385648,0.0367573011078,991.3,0.062435500516,965.85
